,Planet_Mass1,Planet_Mass2,Planet_Mass3,Epsilon,Alpha,Stokes,Aspect_Ratio,SigmaSlope,Flaring_Index,Rp1,Rp2,Rp3,image_path,Planet_Count
11242,305.66666666666663,60.0,240.0,0.1,0.00999,0.000157,0.0715,1.0,0.0,1.03,2.0,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_75/image_114.png,3
4614,305.66666666666663,343.33333333333337,44.0,0.1,0.03,0.03,0.0561,1.0,0.0,1.01,1.99,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_31/image_121.png,3
5897,543.3333333333333,0.0,399.99999999999994,0.1,0.0005,0.000157,0.0535,1.0,0.0,1.18,1.95,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_40/image_57.png,2
67,703.3333333333333,790.0,626.6666666666666,0.1,0.03,0.16,0.0475,1.0,0.0,1.05,2.16,3.03,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_1/image_38.png,3
14080,966.6666666666666,0.0,0.0,0.1,0.0005,0.000157,0.0325,1.0,0.0,0.947,2.16,3.36,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_94/image_122.png,1
11879,703.3333333333333,60.0,0.0,0.1,0.00999,0.03,0.0955,1.0,0.0,1.19,1.81,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_80/image_81.png,2
7952,423.33333333333337,60.0,786.6666666666667,0.1,0.00999,0.03,0.0715,1.0,0.0,0.888,1.9,3.42,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_53/image_105.png,3
1295,135.66666666666669,596.6666666666666,459.99999999999994,0.1,0.00999,0.16,0.0989,1.0,0.0,1.1,1.92,3.25,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_9/image_127.png,3
11959,703.3333333333333,60.0,0.0,0.1,0.00999,0.03,0.0955,1.0,0.0,1.19,1.81,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_80/image_144.png,2
12765,636.6666666666666,0.0,0.0,0.1,0.03,0.16,0.0825,1.0,0.0,0.813,2.13,3.08,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_86/image_94.png,1
1018,843.3333333333334,456.66666666666663,960.0,0.1,0.00999,0.03,0.0775,1.0,0.0,1.17,2.07,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_7/image_118.png,3
3574,192.33333333333334,121.66666666666666,543.3333333333333,0.1,0.0005,0.03,0.0882,1.0,0.0,0.84,2.03,3.46,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_24/image_130.png,3
8683,820.0,60.0,630.0,0.1,0.03,0.03,0.0595,1.0,0.0,1.1,1.81,3.1,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_58/image_109.png,3
946,843.3333333333334,456.66666666666663,960.0,0.1,0.00999,0.03,0.0775,1.0,0.0,1.17,2.07,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_7/image_49.png,3
165,616.6666666666666,650.0,903.3333333333334,0.1,0.0005,0.03,0.0389,1.0,0.0,1.16,2.0,2.99,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_2/image_85.png,3
14169,239.33333333333331,0.0,0.0,0.1,0.00999,0.000157,0.0875,1.0,0.0,0.893,2.0,3.4,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_95/image_45.png,1
12799,636.6666666666666,0.0,0.0,0.1,0.03,0.16,0.0825,1.0,0.0,0.813,2.13,3.08,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_86/image_63.png,1
9668,226.33333333333334,60.0,240.0,0.1,0.00999,0.16,0.0775,1.0,0.0,1.0,1.82,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_65/image_46.png,3
4750,930.0,232.99999999999997,820.0,0.1,0.00999,0.16,0.0796,1.0,0.0,0.977,1.97,3.05,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_32/image_143.png,3
12130,940.0,333.3333333333333,240.0,0.1,0.03,0.16,0.0355,1.0,0.0,0.92,2.03,3.1,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_81/image_115.png,3
2920,730.0,706.6666666666666,127.0,0.1,0.00999,0.03,0.0904,1.0,0.0,1.07,1.86,2.91,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_20/image_44.png,3
10882,900.0,0.0,240.0,0.1,0.0005,0.16,0.0325,1.0,0.0,1.13,1.92,3.44,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_73/image_18.png,2
14979,173.33333333333331,0.0,0.0,0.1,0.00999,0.03,0.0275,1.0,0.0,1.11,1.97,3.16,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_100/image_126.png,1
12163,623.3333333333333,60.0,240.0,0.1,0.03,0.03,0.0295,1.0,0.0,1.1,2.08,2.94,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_82/image_96.png,3
4596,305.66666666666663,343.33333333333337,44.0,0.1,0.03,0.03,0.0561,1.0,0.0,1.01,1.99,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_31/image_138.png,3
11163,305.66666666666663,60.0,240.0,0.1,0.00999,0.000157,0.0715,1.0,0.0,1.03,2.0,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_75/image_50.png,3
6873,266.0,333.3333333333333,746.6666666666666,0.1,0.03,0.000157,0.0835,1.0,0.0,1.11,2.08,2.91,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_46/image_13.png,3
12550,423.33333333333337,0.0,240.0,0.1,0.00999,0.03,0.0415,1.0,0.0,0.808,2.14,3.49,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_84/image_17.png,2
8896,383.3333333333333,60.0,710.0,0.1,0.00999,0.16,0.0475,1.0,0.0,0.904,2.05,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_60/image_33.png,3
2805,560.0,483.3333333333333,349.99999999999994,0.1,0.03,0.03,0.0411,1.0,0.0,1.09,2.17,3.41,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_19/image_148.png,3
5906,543.3333333333333,0.0,399.99999999999994,0.1,0.0005,0.000157,0.0535,1.0,0.0,1.18,1.95,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_40/image_47.png,2
5176,760.0,873.3333333333333,182.33333333333331,0.1,0.00999,0.000157,0.0368,1.0,0.0,1.02,1.84,3.32,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_35/image_39.png,3
13478,41.0,0.0,0.0,0.1,0.00999,0.16,0.0775,1.0,0.0,1.19,2.19,3.2,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_90/image_127.png,1
2448,673.3333333333334,38.0,71.66666666666666,0.1,0.03,0.03,0.0689,1.0,0.0,0.943,2.19,3.42,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_17/image_64.png,3
10387,67.66666666666667,0.0,240.0,0.1,0.0005,0.03,0.0895,1.0,0.0,0.984,2.05,3.37,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_70/image_65.png,2
4263,646.6666666666666,903.3333333333334,570.0,0.1,0.00999,0.16,0.0968,1.0,0.0,0.909,1.93,3.17,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_29/image_27.png,3
8456,305.66666666666663,60.0,593.3333333333333,0.1,0.03,0.03,0.0385,1.0,0.0,0.824,1.92,3.22,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_57/image_44.png,3
11976,703.3333333333333,60.0,0.0,0.1,0.00999,0.03,0.0955,1.0,0.0,1.19,1.81,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_80/image_129.png,2
2173,220.66666666666669,736.6666666666667,293.3333333333333,0.1,0.03,0.000157,0.0346,1.0,0.0,0.989,1.89,3.35,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_15/image_41.png,3
3829,873.3333333333333,956.6666666666667,99.33333333333333,0.1,0.00999,0.03,0.0861,1.0,0.0,0.897,2.14,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_26/image_36.png,3
11674,27.833333333333332,333.3333333333333,0.0,0.1,0.03,0.03,0.0625,1.0,0.0,0.872,2.19,3.42,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_78/image_130.png,2
1897,590.0,373.3333333333333,763.3333333333333,0.1,0.00999,0.03,0.0582,1.0,0.0,0.806,1.91,2.94,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_13/image_2.png,3
12018,940.0,333.3333333333333,240.0,0.1,0.03,0.16,0.0355,1.0,0.0,0.92,2.03,3.1,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_81/image_88.png,3
12425,383.3333333333333,60.0,240.0,0.1,0.0005,0.000157,0.0475,1.0,0.0,0.904,2.02,3.27,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_83/image_115.png,3
5947,543.3333333333333,0.0,399.99999999999994,0.1,0.0005,0.000157,0.0535,1.0,0.0,1.18,1.95,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_40/image_145.png,2
9266,266.0,333.3333333333333,0.0,0.1,0.03,0.000157,0.0805,1.0,0.0,0.952,1.86,3.22,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_62/image_111.png,2
4636,305.66666666666663,343.33333333333337,44.0,0.1,0.03,0.03,0.0561,1.0,0.0,1.01,1.99,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_31/image_101.png,3
1130,50.66666666666667,205.33333333333334,986.6666666666666,0.1,0.03,0.000157,0.0604,1.0,0.0,0.851,1.85,3.11,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_8/image_26.png,3
9945,463.3333333333333,60.0,240.0,0.1,0.0005,0.03,0.0655,1.0,0.0,1.08,2.16,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_67/image_47.png,3
6970,900.0,60.0,476.6666666666667,0.1,0.03,0.16,0.0685,1.0,0.0,1.06,2.1,3.32,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_47/image_33.png,3
10745,783.3333333333334,60.0,240.0,0.1,0.00999,0.03,0.0745,1.0,0.0,0.888,1.87,3.34,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_72/image_148.png,3
9475,743.3333333333334,60.0,1000.0,0.1,0.00999,0.000157,0.0385,1.0,0.0,1.02,1.94,3.13,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_64/image_78.png,3
160,616.6666666666666,650.0,903.3333333333334,0.1,0.0005,0.03,0.0389,1.0,0.0,1.16,2.0,2.99,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_2/image_9.png,3
203,616.6666666666666,650.0,903.3333333333334,0.1,0.0005,0.03,0.0389,1.0,0.0,1.16,2.0,2.99,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_2/image_50.png,3
6732,147.0,333.3333333333333,903.3333333333334,0.1,0.00999,0.000157,0.0625,1.0,0.0,1.13,2.16,3.2,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_45/image_122.png,3
4010,249.0,289.0,376.66666666666663,0.1,0.0005,0.03,0.0496,1.0,0.0,1.14,2.06,3.08,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_27/image_143.png,3
5121,760.0,873.3333333333333,182.33333333333331,0.1,0.00999,0.000157,0.0368,1.0,0.0,1.02,1.84,3.32,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_35/image_89.png,3
7990,463.3333333333333,60.0,436.66666666666663,0.1,0.00999,0.000157,0.0295,1.0,0.0,1.02,2.13,3.37,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_54/image_56.png,3
1267,135.66666666666669,596.6666666666666,459.99999999999994,0.1,0.00999,0.16,0.0989,1.0,0.0,1.1,1.92,3.25,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_9/image_17.png,3
9693,226.33333333333334,60.0,240.0,0.1,0.00999,0.16,0.0775,1.0,0.0,1.0,1.82,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_65/image_23.png,3
3116,503.3333333333333,930.0,516.6666666666666,0.1,0.0005,0.03,0.0732,1.0,0.0,0.817,2.11,3.23,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_21/image_138.png,3
8321,346.66666666666663,60.0,243.33333333333331,0.1,0.0005,0.03,0.0445,1.0,0.0,1.19,1.98,3.46,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_56/image_43.png,3
2985,730.0,706.6666666666666,127.0,0.1,0.00999,0.03,0.0904,1.0,0.0,1.07,1.86,2.91,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_20/image_120.png,3
13593,570.0,0.0,0.0,0.1,0.0005,0.03,0.0975,1.0,0.0,0.84,1.95,3.0,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_91/image_128.png,1
4369,333.3333333333333,149.33333333333331,210.0,0.1,0.00999,0.03,0.0304,1.0,0.0,1.13,1.98,3.27,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_30/image_83.png,3
6360,980.0,60.0,516.6666666666666,0.1,0.0005,0.16,0.0505,1.0,0.0,1.03,1.94,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_43/image_53.png,3
6453,980.0,60.0,516.6666666666666,0.1,0.0005,0.16,0.0505,1.0,0.0,1.03,1.94,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_43/image_104.png,3
2795,560.0,483.3333333333333,349.99999999999994,0.1,0.03,0.03,0.0411,1.0,0.0,1.09,2.17,3.41,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_19/image_21.png,3
4408,333.3333333333333,149.33333333333331,210.0,0.1,0.00999,0.03,0.0304,1.0,0.0,1.13,1.98,3.27,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_30/image_39.png,3
4452,333.3333333333333,149.33333333333331,210.0,0.1,0.00999,0.03,0.0304,1.0,0.0,1.13,1.98,3.27,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_30/image_134.png,3
383,446.6666666666667,986.6666666666666,930.0,0.1,0.00999,0.16,0.0518,1.0,0.0,0.874,1.83,2.98,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_3/image_139.png,3
7828,423.33333333333337,60.0,786.6666666666667,0.1,0.00999,0.03,0.0715,1.0,0.0,0.888,1.9,3.42,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_53/image_82.png,3
5074,476.6666666666667,623.3333333333333,238.0,0.1,0.0005,0.03,0.0818,1.0,0.0,1.0,1.87,3.1,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_34/image_130.png,3
884,277.3333333333333,261.0,403.3333333333333,0.1,0.00999,0.03,0.0646,1.0,0.0,1.15,2.02,3.37,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_6/image_112.png,3
370,446.6666666666667,986.6666666666666,930.0,0.1,0.00999,0.16,0.0518,1.0,0.0,0.874,1.83,2.98,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_3/image_150.png,3
6789,266.0,333.3333333333333,746.6666666666666,0.1,0.03,0.000157,0.0835,1.0,0.0,1.11,2.08,2.91,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_46/image_70.png,3
2631,79.0,177.33333333333334,265.66666666666663,0.1,0.00999,0.16,0.0539,1.0,0.0,1.03,2.09,3.22,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_18/image_34.png,3
3871,873.3333333333333,956.6666666666667,99.33333333333333,0.1,0.00999,0.03,0.0861,1.0,0.0,0.897,2.14,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_26/image_133.png,3
5684,743.3333333333334,60.0,282.3333333333333,0.1,0.00999,0.03,0.0415,1.0,0.0,0.856,2.14,3.06,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_38/image_121.png,3
14354,373.3333333333333,0.0,0.0,0.1,0.03,0.16,0.0675,1.0,0.0,1.03,1.84,3.32,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_96/image_148.png,1
12299,623.3333333333333,60.0,240.0,0.1,0.03,0.03,0.0295,1.0,0.0,1.1,2.08,2.94,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_82/image_108.png,3
7123,623.3333333333333,60.0,49.33333333333333,0.1,0.00999,0.000157,0.0325,1.0,0.0,0.92,2.18,3.44,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_48/image_19.png,3
10149,820.0,60.0,0.0,0.1,0.00999,0.000157,0.0505,1.0,0.0,1.06,1.84,3.03,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_68/image_124.png,2
12990,770.0,0.0,0.0,0.1,0.00999,0.000157,0.0625,1.0,0.0,0.973,2.08,3.48,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_87/image_17.png,1
14404,373.3333333333333,0.0,0.0,0.1,0.03,0.16,0.0675,1.0,0.0,1.03,1.84,3.32,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_96/image_102.png,1
6193,503.3333333333333,60.0,88.33333333333333,0.1,0.00999,0.16,0.0265,1.0,0.0,0.808,1.86,2.94,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_42/image_69.png,3
641,786.6666666666667,540.0,321.0,0.1,0.00999,0.000157,0.0754,1.0,0.0,0.954,1.82,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_5/image_60.png,3
2645,79.0,177.33333333333334,265.66666666666663,0.1,0.00999,0.16,0.0539,1.0,0.0,1.03,2.09,3.22,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_18/image_21.png,3
53,703.3333333333333,790.0,626.6666666666666,0.1,0.03,0.16,0.0475,1.0,0.0,1.05,2.16,3.03,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_1/image_50.png,3
10672,783.3333333333334,60.0,240.0,0.1,0.00999,0.03,0.0745,1.0,0.0,0.888,1.87,3.34,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_72/image_83.png,3
3410,390.0,513.3333333333333,653.3333333333333,0.1,0.03,0.000157,0.0946,1.0,0.0,0.966,1.9,2.93,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_23/image_143.png,3
11328,583.3333333333334,60.0,240.0,0.1,0.0005,0.000157,0.0445,1.0,0.0,1.05,1.89,3.08,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_76/image_143.png,3
13568,570.0,0.0,0.0,0.1,0.0005,0.03,0.0975,1.0,0.0,0.84,1.95,3.0,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_91/image_150.png,1
10021,463.3333333333333,60.0,240.0,0.1,0.0005,0.03,0.0655,1.0,0.0,1.08,2.16,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_67/image_114.png,3
9976,463.3333333333333,60.0,240.0,0.1,0.0005,0.03,0.0655,1.0,0.0,1.08,2.16,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_67/image_2.png,3
6124,783.3333333333334,0.0,321.0,0.1,0.03,0.03,0.0805,1.0,0.0,0.968,2.03,3.08,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_41/image_13.png,2
10136,820.0,60.0,0.0,0.1,0.00999,0.000157,0.0505,1.0,0.0,1.06,1.84,3.03,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_68/image_136.png,2
9510,743.3333333333334,60.0,1000.0,0.1,0.00999,0.000157,0.0385,1.0,0.0,1.02,1.94,3.13,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_64/image_42.png,3
1872,590.0,373.3333333333333,763.3333333333333,0.1,0.00999,0.03,0.0582,1.0,0.0,0.806,1.91,2.94,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_13/image_41.png,3
1017,843.3333333333334,456.66666666666663,960.0,0.1,0.00999,0.03,0.0775,1.0,0.0,1.17,2.07,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_7/image_119.png,3
10375,67.66666666666667,0.0,240.0,0.1,0.0005,0.03,0.0895,1.0,0.0,0.984,2.05,3.37,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_70/image_8.png,2
12553,423.33333333333337,0.0,240.0,0.1,0.00999,0.03,0.0415,1.0,0.0,0.808,2.14,3.49,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_84/image_15.png,2
8804,703.3333333333333,333.3333333333333,980.0,0.1,0.03,0.16,0.0745,1.0,0.0,0.872,2.02,3.49,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_59/image_137.png,3
3012,503.3333333333333,930.0,516.6666666666666,0.1,0.0005,0.03,0.0732,1.0,0.0,0.817,2.11,3.23,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_21/image_97.png,3
3233,22.166666666666668,399.99999999999994,486.66666666666663,0.1,0.00999,0.03,0.0432,1.0,0.0,0.886,1.95,3.47,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_22/image_32.png,3
4844,816.6666666666666,846.6666666666667,596.6666666666666,0.1,0.0005,0.03,0.0839,1.0,0.0,1.06,2.01,3.29,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_33/image_51.png,3
2688,79.0,177.33333333333334,265.66666666666663,0.1,0.00999,0.16,0.0539,1.0,0.0,1.03,2.09,3.22,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_18/image_118.png,3
3682,107.33333333333334,763.3333333333333,793.3333333333334,0.1,0.03,0.000157,0.0261,1.0,0.0,1.18,2.13,3.39,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_25/image_33.png,3
8613,820.0,60.0,630.0,0.1,0.03,0.03,0.0595,1.0,0.0,1.1,1.81,3.1,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_58/image_37.png,3
8235,859.9999999999999,0.0,204.66666666666666,0.1,0.0005,0.16,0.0895,1.0,0.0,0.84,2.11,3.25,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_55/image_120.png,2
11973,703.3333333333333,60.0,0.0,0.1,0.00999,0.03,0.0955,1.0,0.0,1.19,1.81,3.15,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_80/image_131.png,2
3862,873.3333333333333,956.6666666666667,99.33333333333333,0.1,0.00999,0.03,0.0861,1.0,0.0,0.897,2.14,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_26/image_141.png,3
13662,305.66666666666663,0.0,0.0,0.1,0.0005,0.03,0.0475,1.0,0.0,0.92,1.92,3.44,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_92/image_96.png,1
3509,192.33333333333334,121.66666666666666,543.3333333333333,0.1,0.0005,0.03,0.0882,1.0,0.0,0.84,2.03,3.46,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_24/image_54.png,3
1962,420.0,566.6666666666666,680.0,0.1,0.0005,0.000157,0.0625,1.0,0.0,0.931,2.15,3.49,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_14/image_97.png,3
14460,107.33333333333334,0.0,0.0,0.1,0.0005,0.16,0.0425,1.0,0.0,1.16,2.11,3.04,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_97/image_4.png,1
14019,966.6666666666666,0.0,0.0,0.1,0.0005,0.000157,0.0325,1.0,0.0,0.947,2.16,3.36,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_94/image_42.png,1
5446,583.3333333333334,0.0,360.0,0.1,0.00999,0.03,0.0985,1.0,0.0,1.0,2.0,3.3,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_37/image_31.png,2
5355,940.0,0.0,553.3333333333334,0.1,0.0005,0.03,0.0865,1.0,0.0,1.16,2.19,2.98,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_36/image_145.png,2
6709,147.0,333.3333333333333,903.3333333333334,0.1,0.00999,0.000157,0.0625,1.0,0.0,1.13,2.16,3.2,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_45/image_143.png,3
1565,900.0,316.6666666666667,736.6666666666667,0.1,0.00999,0.16,0.0925,1.0,0.0,0.863,1.81,3.44,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_11/image_4.png,3
10322,107.33333333333334,60.0,240.0,0.1,0.00999,0.16,0.0565,1.0,0.0,1.16,1.97,3.46,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_69/image_115.png,3
696,786.6666666666667,540.0,321.0,0.1,0.00999,0.000157,0.0754,1.0,0.0,0.954,1.82,2.96,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_5/image_146.png,3
11344,583.3333333333334,60.0,240.0,0.1,0.0005,0.000157,0.0445,1.0,0.0,1.05,1.89,3.08,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_76/image_129.png,3
924,843.3333333333334,456.66666666666663,960.0,0.1,0.00999,0.03,0.0775,1.0,0.0,1.17,2.07,3.01,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_7/image_71.png,3
3376,390.0,513.3333333333333,653.3333333333333,0.1,0.03,0.000157,0.0946,1.0,0.0,0.966,1.9,2.93,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_23/image_39.png,3
8390,346.66666666666663,60.0,243.33333333333331,0.1,0.0005,0.03,0.0445,1.0,0.0,1.19,1.98,3.46,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_56/image_116.png,3
6488,27.833333333333332,0.0,863.3333333333333,0.1,0.0005,0.03,0.0925,1.0,0.0,0.984,1.97,3.39,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_44/image_73.png,2
2960,730.0,706.6666666666666,127.0,0.1,0.00999,0.03,0.0904,1.0,0.0,1.07,1.86,2.91,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_20/image_143.png,3
6252,503.3333333333333,60.0,88.33333333333333,0.1,0.00999,0.16,0.0265,1.0,0.0,0.808,1.86,2.94,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_42/image_150.png,3
8082,463.3333333333333,60.0,436.66666666666663,0.1,0.00999,0.000157,0.0295,1.0,0.0,1.02,2.13,3.37,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_54/image_104.png,3
11424,147.0,60.0,0.0,0.1,0.00999,0.03,0.0595,1.0,0.0,1.18,1.9,3.32,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_77/image_86.png,2
10838,900.0,0.0,240.0,0.1,0.0005,0.16,0.0325,1.0,0.0,1.13,1.92,3.44,/content/drive/MyDrive/ISU/DPNNet-RT/image_directory/RT_A_73/image_62.png,2
